clean_text,label_id
plz hada yebءa ynaءila tyeba la njeim mch masmouح,0
ma law btetfadal عalyna w btehjouz w bteje b hal shaher bkoun shi ktir helo,0
yeah yom ktir helo bukra p,0
manءoushe jebne be 100000ll,0
eemlin halءet influencers l thawra w ma aazamoune b sifate akbar nekatjiye bel thawra aayb w shame,0
ktir helo sar fi shooting monday kamen,0
ana li byaعemlouleh unfollow bkoun hekeh maعoun w bhebboun w henneh kamen bas duno chou bi serloun byofosmo,0
ma bsaddiء eno rehet عa mc donalds w aloule ma baءa عendon akel,0
faridaaa ente btaعrfe chou bene haha p,0
sociologic w physic w maths w helo hal sabah,0
eh ana chwei nezlet dameعte kamen,0
eno le wazir al عamal mabyaعmil metel wazir al tarbeye badna nعatil naحna kamen,0
tkheyalo seعten w nos men beirut la sour,0
saraخet,0
chou khass tozz bmarhaba,0
hahaha u should see me kaءabetttttttt,0
hayda eli byefhamo fi lal asaf,0
ma assart ma mbayne aslan chou hiye,0
la abadan bas tحalafna maع hizb alla w fawatnahon bilحokomeh layser el general ra ees عan jad ino sho el mshkleh,0
nahna aalam w hene aalam bro,0
bara lebnen ya kalb ento خhayneen,0
may عishuwa ktir madrid fans ءino hine zeعlenin w mabaعrf shu laءan fal di maria bas utd fans elon haء laءan ronaldo is the worlds best,0
deghre iza ken shiعe sar mentisib lal hezeb waw shu badkon fat khebez baعed,0
chakhes bighaneh sawto helo elo fatra bighaneh w heik bass عa chou betءalho lness w ouwعa tehko عanna w yay w yi,0
la abdon not his job to steal people s properties and make it his not even for the government w ana sarah bebke bas emshe b shawereع beirut he completely changed the city s identity and history hay baعed ma fetna b meliyit el dawle li nahaba alla yghaneءlo,0
ana fhmen wejhtet nazarak bas into from your point of view ma fhmenen ino nحna ma mnosaء la bel حariri wala ghayro jarabnehon ktir w kil mara feshlo kilon yعni kilon meshklitna msh bas mshklet mataleb mshkletna meshklet theءa w laح ndal nحarebon w عlyna w عala ءعdeءna,0
baعed fi diعayet ktir ktir ktir binaddif perlex ma عedtouwa mit marra,0
trikou yعaweh la حalo ana ma حa ءora chu ءal hayda lwateh raحit عlei raح ymout min ghirto mn najeحat haifa,0
bass la maعloumetik ma kenet عam defiع عal benet literally ma baعrefa bass kenet عam حawil wassilik fekrit enno el diaspora lezim ysedo niعon iza عandon shi yءoulo dod el thawra bass heik,0
nshalla teحteriء,0
chatrin tehko bl wirate bs ya sadiءe raءis lhezeb bl kataeb byetsawat cheikh samy elo 25 sene bl kataeb w toliع chwe chwe heyda hezeb tعazab ktir nhat bl freezer mnel 90 lal 2005 rejiع kamen nhat bl freezer la hallaء eja jil jdid عam yehke la maslaحetna w ento jeyin tعetbo,0
chou nawarrr,0
chou khas ben iran w saudi iran is less worth tnaynetoun adrab men baعed w alla yebعedoun عanna,0
mouto kelkon,0
ta tchouf adde mech tayeءon lal engliz chouf chou حeke عanon baعed el game,0
bro l o wet baadon mfakrin l thawra elon ndabbo kelkon yaane kelkon,0
bro l o wet baadon mfakrin l thawra elon ndabbo kelkon yaane kelkon,0
please am bsmaع men ktir nes eno khayfenin ma yenzalo a ashghalon ta ma yaعmloulon shi specially l shariket wel eshya l tebعa la randa berre,0
emme bedda tfajjer l bmw wel golf laءano elman khedelkon baءa,0
beit wared sakar wa حayeftaحo maحalo turkish restaurant mehmet metl nusret so prepare yourself lal jalaءan baعd km shahr,0
fi ktir wazawiz bel hamra,0
hallaء toliع bayye msaffar neswen عal khalij lesh shou elo عaleءa bel khalij w ma zelik hal add bteحteءri w ma bet حebbe nasso lesh kente tdallik mlazzءa bel maktab bi tyebik w manzarik el mouحtaram natra yotlaعlik حayalla dor steحe عa dammik w عa kabertik,0
meen al eno aslan عam dawer عa hadan mn h jenes adam,0
chou b fahmik ente aslan ktir saعbe hay,0
madroub hayda shaklo nese ino eja min rahem lady,0
bas حasse twitter حayءoum عlayye p ktir majlouءin fiyun enno ma khalas kello a team,0
hayda twitter mich site porno habibe ok bs balke ma kente عerfa eno kermelik yaعne,0
100 ktir sayir fi falaten w kello عl hayin w yalla shou ma ken,0
be charafak chou khass naffis,0
bonjour 30 alef 95 w bala ma totalaع عa fkhade merci,0
chou bet hebbe halik,0
ktir zahaء w ktir shob,0
i really feel like crying jeboule chafra la chatteb w hek,0
donald trump donald duck b zyede aa raebtak w ktir kamen,0
ma ktir tsadءe jaridet lakhbar,0
lol ktir hek habal walaw,0
seعden temo ad mgharit jeita w mankhouro mtl kweع arayya,0
mafi majel lal muءaraneh haydak dress bikel meعna lkelmeh hayda charchaf maع berdeye lezim tnedeh bayadat lal beع,0
karlsarkis lezim yetعalam lءeحtiram w leعeb bi rouح riadye عayb عanjad ktir mesh heik byelعabo basket ž,0
حasis عyoun nancy ajram raح yekhtefo ðÿ,0
hayda fehmen el snapchat ghalatðÿ,0
mmmmm chou belik fadeh ekhir hal leillll belik bi dalida w ziad w eza habbo baعdoun tarako baعdoun lollll chou hal adar,0
chou hatta khasseh عa rasa,0
hayda huwe zeto bi حadis lbalad bss bijaععir aktar,0
eza hada saءal عan lshabe kilo busy bl whatsapp,0
laaaa hayda esmo jahal p,0
i m in love with the coco chou ma elak taعme bel hayet anta,0
hottellak chi soura mعatmeh aktar,0
hahahhahha hayde ktir bteحkeðÿ ðÿ,0
ktir habile ente,0
shaklo metel balotelli hayda hahaha,0
hayda mehen ya habibte,0
eh ktir bahdaleeeeee,0
w er p,0
wliii hayda twitter msh insta,0
عanjed eno ana awءat lama chufik عam tdakhne b sir maعe bonner min hal ahbal hayda li ma byeءtaع wala bءay tariءa,0
chou ossit w tdeعwos ejren w riحit niعo enno ma fi afkar deعayet aحsan,0
ma عam befham ma ken lwadeع mniح chou li fawaعo heikkk,0
helo عane p,0
ansar w liverpool عlaye ktir halءad,0
hahahahah chou bakrah bass ysir heik ءachya,0
ya laءeeemee,0
mabeddi edross badi thawra ðÿ ðÿ ðÿ ðÿ,0
ءreft l akel ya zalame ad ma akalt lyom,0
allah la ywafeءon kif عam biءatloulna l jech lebneni aslan eza keno sena aw chiعa aw chou manon عalam w عendon ahel,0
hayda minou leعib haydi temssil thanx brazilðÿ žðÿ žðÿ žðÿ žðÿ žðÿ žðÿ ž,0
btw l goalkeeper ktir feshil ma byetحarrak عnj afshal fariء,0
maءoule baعdna bala houkoume عan jad chou ktir soعbe,0
ya reit ya isteiz sabah mazeil bihimak baladak we ziعlein عa wleid baladak trakiz chouway ktir عala moumasilin baladak ma tizعal minni hadortak mءasar ktir maع el chabeib bi libnein libnein mich bas baneit hilwi ta touءaf حad moumasil souri,0
ouعa حada yحkele chou lءossa lt,0
ma bymshe l hal jemعa w hek taءs b nafs l waet lol,0
حaram patchi w alfa mعatren anjaء betalعo 2 3 millions profit a year,0
man عayouch bado yrouح maع marwan w roberto w baraket yeskaro ðÿ,0
dakheel ijrek mabaءa tءadim shi inta shfna kl shi shtaghalto lawen wasalna rteح habibi nhna mn adim عanak,0
house logic be like hayda el chaخes chaklo merteح bel nawme خallina nbalich ndoj w nezeعjo حatta yfiء,0
eno ma byitlaعle bonjour ahl ljnoub kerama wala chou,0
عayb عlek ya sayid zolom hayda biseer p,0
lesh nحna badna nstaءbel wntحamal عala حsebna aktar men taءtna wbel eخer ele awaynhon bytعanona bdahrna,0
l helo fie عam ynakit عal sukleen w houe chauffeur taxi,0
aslan hayda l shaytan li sharreke yeh laءan amerkene,0
halaء bedkon tءoulouleh eno mafi hada byelعab call of duty online chu hal chaعb hayda,0
ma khas l history b hek p ma tkun metl liverpool fans p,0
ءalla yseعed chou biyefham,0
عadz عmelo baعd chi machrouع baleyã,0
lech l عalam ktir ferhane eno brad pitt w angelina jolie tjawazo ðÿ š,0
soukleen kenit عam tekhid milliard zyede chu عam thke milliard btaعml ktir tolعit lriha msh mn wara soukleen bs mn wara wen عam bi kebo lzbelee bs em lchaعeb eno عam bi mouto mnel riha bl costa brava w bl neعme,0
msh masmouh ade fi saءعa,0
omg ðÿ ðÿ â â ï li عal autostradre,0
bi balad lعajeyeb bi lbnen حakim jaraح shخos ynzouf dam bl عyedeh w ynzat عla lrasif w ma حad bysءal lحakim leh عmlet hek hayda lbnen,0
teb leh saءعa,0
fi hada yءelle chou ela taعme ossit l prom date,0
ma helo teksouf el عalamlamma hada yetloub mennak talab helo tlabbe,0
bas ma telkush shakhes ma ktir testaghreb ino battalo yehkuk,0
fiye efham ley dafir ءid lchmel bytwalo w dafir ءid lyamin bi dalloun ءsar yعne ktir jorsa hek yi haram,0
eloun tlet seعat ben dubai w marmaris w ma naءo walla lebnen ahla be ktir,0
li helo b beitchabeb ano fi 16 knise bas li ahla bkouno noson fadyin w عal aعyed bteعjoء,0
mich eno wعit lseعa 6 wbel عade bouعa lseعa 7 40 helo hek eh coffee w osas lsebeh laء,0
el eحtiram ma khasso bi fareء el sen fi nes akbar meneh b ktir w ma kharja eحterema,0
maعke haء ana maعke bs ala cheikh samy عaylti pierre baعdon wled badon yetعalamo w yekbaro bs عaylit cheikh bachir عaleyon hene yekhdo ll arar w sadءine fi ktir عalam byءbado mtl general aoun maعash jesh w maعash raءis jumhuriye gher maعash ex neyib,0
waءef habal خhaye pls w حata wle men jamعtna ywaءfo habal عa jaعjaع w jonblat mbeخhtlef bel eshya el sغher mnetjmeع bel eshya el kbere enta meءtneع eno el harriri saraء keef lakan خheser hal ءad masare,0
bi chou belik lkel عm yetzahar nzale tzahare maعna,0
ya aame anjad baarf eno sawte mezعej w mesh helo w metl lmعzeye bas ana rayح aal hafle la enbost w sareخ w غani maعa mesh ta ءعod khalass tsayحosh aalye,0
nzelet riyad solh today w ktir assbet no way elle aam besir no wayyyyyy,0
ouaa tohdar you ana ma toءto ktir عassabne,0
enta ktir saءil,0
bro neحna bisexuals chou fiya,0
raحet el solta el tanfiziyi halaء fi el tashriعiyi wel jomhouriyi ya byetnezalo w byعmlonyali el thawra beda yeh ya ءama mafi rest la yeghraء lebnenðÿ,0
akidddd kel leil عam bi fakir bi hakeh marwan charbel li bi fout bel aleb,0
mayar kharabet bet twitter bhal soura enta,0
omg please ma bsaddiء fi nes maعe bl grp عam taعmil psychology,0
lech w chou sabab maعam thetou gheniyet mabtesءalch عalaye li ghanetha kenza laءan mbayna ghada rah yafءaع ءalba men lghir,0
chou beke neuer mouhejim,0
wtf chou khas erdogan bl mouzaharaðÿ ³,0
ma baddak yoحdaro terke ma beddak yoحdaro jouzour chou baddak yءadouwa porno yaعne,0
ummm anaaaa walla lyom عam zawim hatta wl ac mdawar hahahah seret mhamam 3 marrat lolll w now feyit ktir chob w ess,0
wlak yeslam timmak عala hal حakki ktir saar fi bala sharaf,0
shu hayawanet ðÿ ðÿ ðÿ ðÿ ðÿ,0
weer hayda tabaع mbereh,0
chou mfakarna milan anw ana feءid l amal hal sene cl so eh mafroud ytaعmouna khara l layle,0
mich عam tozbat maعi eh w chou mnaعmelak,0
bade efham chou khas lwardee bi allah ðÿ ðÿ ðÿ ðÿ ðÿ ðÿ,0
خtanaءna men rihit l hariء,0
chou beneh,0
bro i live in a 50 c country w ma bhayeta raءbte htarءit w asharit bas jeet عa beirut sar hek leh,0
eخte chou خas lawena,0
ðÿ ²ðÿ ²ðÿ ²ðÿ ðÿ chou hayda ya عayb el choum,0
akid mish joker حalabouuu,0
bass wla,0
wle shou hayda wle ynwa ynwaynwaynwa yaعne ma byetrabbo wled el haram khals,0
chou kamm عeres bel tankee o,0
uf oui fhemet hahah chou bekee,0
khaye mar chabel ma hada ba arreb عlei chou fehem,0
kif wel qadaء menchara w kif yalli عam b taleb bl mouhesabe houwe l fesed baعdein fi ktir ness bala chegel chou btaعmol bteءعod btetfarajjjjj,0
hayde meعde ha hayda kiss nailon,0
chaklo عeyich عa gher kawkab hayda,0
6 snin rouحe عmele حakime chou ela عaze حayawenet,0
chou fiya chi helo elle pleaseee gher eno bs bass awal noss dءiءq,0
plz sءalo shou raءyo bl shebeb yelle darabou l عalam bl wassat beirut w yelle ءawas b zalka,0
sadiءeh past mesh yaعne men seneh ðÿ bzakrak torres sarlo aktar men sene rayih men liverpool l soura l enta hatayta abel,0
dakhlak hezballah chou bteعtebera milichia aw chou,0
hahaha chou mعasbe menno p,0
hloff eno enta scientifique w btaعnel recherche hadret l neyeb li ma baعref esmak hahahhahahhaha,0
lk badi aعref li حeko عa set najwa laءna حata salib raحo حesabo w rejعo w tolعo mn ahel l jani lk feye aعref chou hayda takhalof allah waحad,0
plz plz gebran خalik mtebeع lmawdoع ma baء badna phalesteneye wsoreyen عena el mawjoden bykafo,0
hayda mfakar sayyid l masiح mtl sayyid حasan ðÿ ðÿ,0
lakk hel عana lal mara p,0
skot chafic,0
عan jadd chou alabte 90 daraje,0
byehkoune ashkel ktir gharibe عal kik,0
urgent shab عam yenzof bel mعounet bi jbeil w bado a daroure esmo nader matta w hayda raءem bayo 71375399 el shab wahid please help,0
marra jc al byelعab l عatwe eddeme w la hallaء baعedne ma tkhattet,0
tab عanjad halaء ma hassin wadeع l balad zbele w rayheen aa mahal ktir majhool cause kellu aleعib,0
dayعa w ana bi beirut ðÿ,0
seret khabsa chakhsen lyom,0
wtf chou sar,0
mouch عejebni iben el maalouf lately mouch عam byetlaع حesso ktir,0
ktir ketranin l shaحadin hal fatra,0
mammiiii haraءet ide,0
plzzz tamina عla nancy kteeer mshغol balna عleeha ðÿ ðÿ ðÿ nancy sart aحsan hlء,0
ana lezim arrir b asraع waءet chou bade etkhasas aw jemعa bass la chouu,0
ohh shit kherbene ktir yaعne,0
laء msh ana,0
hayda tayaran aw shu,0
jeعet bas its not jouع jouع its stress jouع fhemtoune,0
men wen toliع haydaðÿ,0
hayda shi beshaheeeee s,0
lehhhh ktir meshweye o,0
ya deli عalikon be hal saءعa allah yءwikon,0
ktir bhes ma hada ha yelkeshne iza hatayta shou awlik,0
ktir ha itdeyaء iza fal,0
ana men halaء la tosءot lhoukoume kella w tokhlas l thawra ma rah otlaa aal autostrade,0
chou lal chabaع el infijaret,0
chou helo hal balad moukhayamet w sleح w عadeh p,0
woah kenet nkhabaset le ma meshe asraع w khabasneðÿ ³ðÿ,0
nawre sabaho ya helo jana joanne run,0
orthodentist please ma ktir tnikile temme i wanna enjoy china box liom,0
fi rehet bakhour ktir awiye what are my neighbors summoning,0
madame ma tءaderbo ktir bedna nkhaless bakir p,0
sheyef el chabah moukhif kaءina hye w hssein el deik twins ðÿ ðÿ ðÿ â â ï,0
hahahhahaha albo melyen mennaaa ðÿ,0
shu sar fi hayda w leh bento hek,0
shu hayda il aub ma fi nafas jowwa p lعamma hrabet p,0
eza byokhsaro lyom ma baعrif chou baعmoul,0
rah ywaءeعa عa chway chou el ossaaaaa,0
ya عadra chou hayda,0
yalla rgeعna balachna men awal w jdid rip,0
shou lezim aعmol bi daynte el chmel eza ktir aam besmaع daءet albe hessa fi shi bi alba w ma aam yotlaع,0
ktir mehtar iza bhot aw laء aashan men zaman bade jeeb dzeko shirt,0
chou kif,0
mertadde,0
yuhhh khalas chu bedak bhal chaghle aslan p,0
aحla chou mnoءعoddd maع l zغarr,0
la la laa ya hollandiee chou عam taعemloo layleee,0
ehhhhhhhhh ma heikkkkk chou ha tetsalehhh bi chaعratik mahroutin عal saءef bel jeux de lumiere,0
chou ma fi bad things happening el layle,0
hayda ghadab allah عala l عalam teta is that you,0
â œ chefeetttt haydik el jomعa rekbte hallaء ءide im dyingâ hayda alla ðÿ,0
la ytamnouk enno fi ghala bl daء,0
sar ءwas be adonis helo action bel hay,0
fi kam hada عam yhotto dislike عal video w akid fi ktir rah yenteءdou fa عam zakkeroun bi عeءdetoun p,0
ktir bade ghane bas kamen khayfe l kel yeghfa,0
tkheyalo yeje boukra principe de detergence yaعne hayda li naءis,0
chou sarlak habibi,0
chou sar,0
bade enjahhhhh ðÿ ª,0
bro kif serna hon,0
omg chou sar be ghadir,0
leichhhhh chou bekehhh,0
lahza عanjad fakarto houwe zeto ðÿ,0
bas ma enti li bil souraðÿ œ,0
hayda عana b lebnen ðÿ ³ðÿ ³ðÿ ³,0
â œ hallaء maع kil event lã zã m yã nعamal ma tã nso tحotto saءã f just for safety â loool,0
ya ilahi shu hayda,0
me jumps off the chair woah shou hayda dabbour cousin wlk lah hayda sarsour bi tir mn عashiye me drives back to beirut,0
kello mlabbak ðÿ,0
ana mniح khabrinehhh chou li sayir maعik,0
chou leich ghebteh jomعaaaaaa chou ken bekehhhhh,0
nshala tءtع عa kheir,0
chou hal chi,0
ana member b injaz bas ma bade yensou l shhede bel maktab b beyrouth p ءal mnebعata,0
chou rah ysir fina baعd kam chaher o,0
chaklo bi khawweff walaw,0
mich maعrouf kif rah ykoun el toslih,0
عam yءoulo jeye tsunami عa labenen,0
ktir khayfe esءott maths,0
ma bhebb etmacha bellel honik ma berteh,0
ekher marra sar heke kenet rah aamel taحteeeee so laء ma bchil,0
aanjad proud ana baadne bkhaf men hal chi,0
bayye ktir mعassab ma bede choufo hlء,0
naءalna el jara عal machfa baعd ma عrefna chou sar maعa bas aعref bkhaberkon s,0
fetet fiye siyara ana w rejعa عa beit men beirut achat albe bas hasset bel darbe,0
ma bede erjaع fout bi عaleءa w enءaza aktar yemkin,0
عal mada el arib mich aaref chou el jaweb ma badde erjaع eghlat bi haءkon w ekhsarrkon,0
marعoube men el carnet,0
manne mlaحءa khalles lal rendu boukra w seret mkhallsa bas planche men assel 5,0
chou rah naعmel lal presentation boukra hesse rah nosءot bi ouwe,0
ana hek hal chi mich mrayahne abadan allah yestor,0
allah yestor chou rah talعo arar,0
corona woslet عa lebneeennnn kif rah nkaffe,0
kel ma fout عa supermarket w yءarreb hada عalaye bi deء albe malyoun,0
mich rah lahheء khaless ya allahhhh,0
saraha kel hayetna rah tetghayar men wara el corona chi ma bi tammenn,0
lezem emme tomdile fahess el svt w jeybe 7 20,0
عam yءoulo el nes ktir عm tesroء lately,0
ya delliii chou sayer barraaaa,0
hlemet eno kenet عam bouءaع men el chebbek,0
bas ousal عal beit rah ekela bahdale men ahle ela awwal ma ela ekher dعoule,0
machghoul bele عalek ktir ya habibe عtine khabar eza bayyan chi maعak wallahi albe عlek ya khayye,0
hayda dalil edde ahrinak p,0
mch hk ya simon bas عanjad he chab becheع kif b oulo عanno حelo,0
hayda le عam yaعmlo leعlenet kter gesho,0
bas enno seriously ana ele yawmen betkhayyal keef l ahadees عam tejre bayneton عal whatsapp group tahdeedan hariri ya shabeb baعref badna nesroء kellna badna nesroء hayda mettefءeen عle kellna bas afarouna wled l haram hallaء shu badna naعmel,0
lek fi lu bl soura it says enno mndal nendob حazzna,0
laءano ktir zعelet ana hahahahaha btw ya habiile unfollowed,0
hayda yaعne l wahad byeje nos kherfen nos majnun p,0
maraaa sorryy p عanjad mich ased,0
yeعneh ntartineh la odhar min beirut la tinzaleh عal hamra,0
eza metet mn l saءعa tzakaro ene bhebkon,0
ehle ma b خalloune nazzil l siyyara عa beirut,0
math w englize tmrw helo kteerðÿ œðÿ,0
ma ele jlede,0
hazze l becheع i only go tr,0
ana ma bade yenعarad hayda l ramadan cz fi meryem ðÿ haram ykoun fi la haifa 2 series betdiع l tase,0
bas عanjad tawal ktir حadis balad chataءna lal barnamj,0
anjad kteer zahaء men douno,0
yaret ha ele,0
ma fi raحa,0
w ahla chi eno semeater break bas eno l taءes mech ateع,0
disappointed eno ktir عade,0
tomorrow first day of uni w ma ءile jlede p chou lعamal,0
aayne ktir aam toujaane,0
ma bi salle ktir eza ma ken mou coach tbh,0
lk lyom chft chi chaben ktir hlwin w knt lbse clown w عachiye chft aktr mn 3 chabeb hlwinnn w knt lebse chabbb bءtulll haleee ðÿ,0
fina naعmol ktir echya bs dawletna taعbene ktir,0
el cnxn ktir batiءa badde shi 4 snin la ohdaro kello,0
dakhilik ana natra el apocalypse la ekhlas men hmoume,0
saءta men awal yom helo,0
eh wallla shtaءtt ma helo hk tab w lh weءef l wtsup,0
hayda عazeb,0
hahaha yaret bass el helem el عarabe baعed ahyan tehءiءo men hal chi,0
2 hayda el tefkir li عam yjer el balad la fetan mazhabiye w عayb ndaحek aعdeء عlayna,0
ana hesis rah trouh عlayna ana heik sheyif maximum khalas iza ma meshe hal l balad men hejir menعish b balad yalle عeyshin fi l عawniye balad akho maniouke shaklo ma baerf wein bas balad ktiir helo,0
leh weعe halءad bakir w bas ykun عande sheghel betعazab ktir,0
person khatik ktir helo mabyechbahik me thx person lek laء azde over neعim w ente ktir hyperactive euhh chou ekhdine fekra aan el hyperactive mafhemet ðÿ ðÿ,0
ktir mdaperse liom maعءoul laءn rjeعt aal jemaa ðÿ ðÿ,0
ktir ðÿ,0
oth byaamele depression w b khaline ekoul ktir,0
nhnaa mjenin chwe laء ktirðÿ bss enoo haram maa nchufo ðÿ ðÿ,0
khabrine besharafik ana ktir zehءan bel saff,0
anna bi beirut bas rajعanee عa milan,0
man ktir saءعa b zahle l حarara shi 5,0
ana benteحer,0
حayete kezbe ma tخalline erjaع ballish beke,0
saro marten bouعa mafءouseee,0
shaعre kaءanno حada mkahrabne,0
ktir عam bekoul lol seeet ekil 7 waءعat lol now talabet berger,0
yhh bass helo el mawdouع,0
bhes hale ktir habile lama ءeءra shi bel french w ma efham wala kelme,0
l liste shwe ktir mesh zabta,0
eza tom ford toleع maعak hek c grave p,0
dad joanna حej tekle btonsaحe w kel ma yjib akel baddo ytaعmine bl ouwe,0
ana bzon ma btelءa bs het ta nshuf,0
عam tehke عanak ya bro ðÿ ðÿ,0
hayda lgeo byeje عa eco bel عarabe w es ðÿ,0
bala manyake aam tujaane ktir baydte,0
exactly yemken shi soura mn asel 10 ele la yaعrfo ysawroune,0
migraine ana chou عemletlik tab,0
aslan fi parts manne ktir fehmeton bass yalla عam netعallam chinese baddik ahla men hek p,0
عam chuf mعalem l shawarma b mar mikhael aktar ma عam chuf baye,0
you know enno kel el saf saءit lamma el estez ktir feءعa maعo,0
lily chou ha taعemle men baعed ma tetkharaje nem,0
b oulo alla khalaء l عalam b 6 iyem w ana projet jemعa bede chahren la khalesob,0
nes yali عm tءeli ntebhi عm yeserءu ktir hal fatra bheb elkon enu eza hada akhad jezdeni ha yredeli yeh shafaءa عlayi w yعtini masari maعo,0
leano ente no nice aa halikðÿ º,0
ma tonbosto ktir hallaء metel l عade mnenhebil ekhir chi,0
whyyy bhebb hlءd l akel whyy,0
mish meshe l hall b hl عasfe mءadyina akel azda حash,0
ughhh teb,0
ma fi ryeha,0
helo ktir naحesna baعed ðÿ,0
yemken hayda عanjad helem,0
sorry hbb kenet ktir madghout el hamdellah now am fine,0
